id,region,datecollected,youth,youngadult,middleaged,senior,incomeLevel
797307,Waterloo,2022-05-14,0.38,0.07,0.37,0.18,93514
354448,Mississauga,2022-02-03,0.38,0.31,0.17,0.14,53309
683154,London,2020-09-04,0.31,0.07,0.19,0.43,73698
573091,Waterloo,2020-03-30,0.09,0.05,0.53,0.33,113306
265097,Oakville,2022-01-05,0.05,0.27,0.46,0.22,96082
288065,Guelph,2022-05-15,0.21,0.1,0.35,0.34,61408
634328,London,2022-05-12,0.25,0.29,0.22,0.24,83978
48958,Oakville,2020-02-01,0.04,0.04,0.19,0.73,66047
308438,Waterloo,2022-05-26,0.28,0.19,0.45,0.08,90650
709425,Hamilton,2021-12-16,0.12,0.31,0.14,0.43,93549
5633,Kitchener,2022-02-02,0.28,0.02,0.3,0.4,110607
79103,Hamilton,2022-03-01,0.21,0.06,0.29,0.44,64920
776096,London,2020-04-07,0.15,0.28,0.55,0.02,87243
567827,Oakville,2022-01-02,0.18,0,0.05,0.77,36572
308071,Guelph,2022-09-22,0.18,0.06,0.24,0.52,36138
486115,Oakville,2020-09-18,0.12,0.21,0.2,0.47,66097
548902,Kitchener,2022-04-24,0.09,0.26,0.2,0.45,69903
317454,Brampton,2020-04-11,0.04,0.05,0.58,0.33,55643
124818,Brampton,2020-01-01,0.2,0.12,0.11,0.57,84168
676564,Hamilton,2020-10-24,0.12,0.14,0.31,0.43,34002
286450,Mississauga,2021-09-25,0.04,0.29,0.3,0.37,61475
724959,Hamilton,2020-05-06,0.29,0.16,0.16,0.39,106007
310401,Mississauga,2021-09-29,0.26,0.02,0.21,0.51,42258
722769,Guelph,2020-01-25,0.04,0.14,0.09,0.73,116001
90076,Hamilton,2020-07-22,0.1,0.28,0.53,0.09,89321
693097,Mississauga,2022-05-26,0.02,0.11,0.45,0.42,32098
965992,Oakville,2022-09-10,0.18,0.18,0.37,0.27,107312
483652,Hamilton,2021-10-02,0.32,0.32,0.12,0.24,55484
656693,Brampton,2020-04-22,0.28,0.32,0,0.4,50392
267300,Kitchener,2021-04-22,0.36,0.03,0.17,0.44,118633
480675,Hamilton,2020-09-16,0.03,0.35,0.48,0.14,98478
828878,Toronto,2020-07-28,0.17,0.16,0.24,0.43,58695
184034,Stratford,2020-11-04,0.13,0.22,0.41,0.24,115387
125272,Stratford,2020-07-01,0.26,0.36,0.08,0.3,115569
217545,Brampton,2020-08-09,0.34,0.31,0.01,0.34,98250
509866,Brampton,2021-04-04,0.34,0.15,0.43,0.08,66962
891445,Hamilton,2022-09-14,0.16,0.03,0.53,0.28,54089
273387,London,2021-03-15,0.11,0.35,0.41,0.13,109570
628023,Mississauga,2021-04-14,0.25,0.32,0.11,0.32,70015
365688,Oakville,2022-06-01,0.36,0.13,0.34,0.17,116227
676036,London,2022-07-10,0.34,0.36,0.14,0.16,69474
202568,Toronto,2020-08-29,0.33,0.16,0.22,0.29,50004
889252,Kitchener,2022-07-26,0.18,0.35,0.34,0.13,95223
155355,Stratford,2021-12-14,0.09,0.32,0.43,0.16,75471
265198,Hamilton,2020-08-09,0.14,0.13,0.56,0.17,47740
592936,Hamilton,2021-09-20,0.33,0.06,0.4,0.21,37704
16327,Guelph,2022-01-26,0.16,0.32,0.34,0.18,55215
646725,Stratford,2020-09-13,0.02,0.27,0.23,0.48,74840
362247,Waterloo,2021-02-18,0.36,0.32,0.15,0.17,95324
877063,Toronto,2020-01-22,0.24,0.33,0.02,0.41,96893
123115,Hamilton,2021-05-10,0.17,0.28,0.33,0.22,114747
37212,Toronto,2020-03-06,0.31,0.24,0.16,0.29,63802
283054,Toronto,2020-10-09,0.25,0.09,0.35,0.31,37615
702299,London,2021-10-26,0.11,0.11,0.48,0.3,81749
811237,Kitchener,2020-06-09,0.1,0.18,0.11,0.61,38700
954273,Hamilton,2021-06-10,0.02,0.06,0.05,0.87,107073
851289,Guelph,2021-01-07,0.28,0.21,0.21,0.3,117729
295768,Guelph,2022-02-22,0.14,0.07,0.39,0.4,52174
209627,Mississauga,2020-12-16,0.12,0.3,0.36,0.22,89010
237432,Kitchener,2022-01-20,0.19,0.27,0.12,0.42,66281
373678,Guelph,2021-09-11,0.27,0.05,0.38,0.3,33811
170549,Hamilton,2022-06-24,0.18,0.09,0.46,0.27,50496
936194,Stratford,2022-04-24,0.22,0.38,0.4,0,116576
135845,Mississauga,2020-10-16,0.08,0.3,0.22,0.4,101467
529170,Waterloo,2022-04-26,0.02,0.03,0.2,0.75,69066
234434,Kitchener,2022-03-02,0.09,0.19,0.39,0.33,79466
380619,Stratford,2022-03-14,0.04,0.19,0.58,0.19,98233
664379,Hamilton,2020-02-23,0.11,0.21,0.51,0.17,52505
769784,Stratford,2021-05-18,0.38,0.38,0.12,0.12,88394
672359,Brampton,2021-10-01,0.21,0.14,0.59,0.06,103530
618271,Guelph,2020-04-09,0.29,0.07,0.59,0.05,39111
462221,Guelph,2020-01-26,0.29,0.18,0.47,0.06,51589
776807,Kitchener,2020-05-03,0.13,0.13,0.58,0.16,86448
622911,Hamilton,2020-01-12,0.03,0.17,0.35,0.45,58255
812403,Stratford,2020-03-27,0.32,0.26,0.11,0.31,92834
685503,Stratford,2020-03-03,0.1,0,0.6,0.3,72168
588985,Stratford,2020-12-17,0.2,0.22,0.5,0.08,65843
182607,Brampton,2021-06-11,0.09,0.11,0.52,0.28,49712
361090,Hamilton,2022-09-17,0.03,0.07,0.09,0.81,83838
508084,Guelph,2022-01-21,0.35,0.32,0.04,0.29,62051
602042,Brampton,2022-05-13,0.14,0.05,0.09,0.72,108968
278264,Waterloo,2020-09-25,0.26,0.23,0.29,0.22,82849
741563,Kitchener,2022-05-18,0.18,0.07,0.4,0.35,31386
816701,Oakville,2021-06-20,0.35,0.07,0.38,0.2,117968
412118,Kitchener,2020-06-05,0.37,0.22,0.35,0.06,102309
666928,London,2021-10-27,0.05,0.34,0.03,0.58,64729
779478,Guelph,2021-02-04,0.24,0.22,0.27,0.27,49842
256369,Toronto,2020-12-04,0.28,0.31,0.25,0.16,113008
60913,London,2021-10-29,0.13,0.28,0.03,0.56,80353
117202,Brampton,2021-07-30,0.12,0.22,0.29,0.37,70806
710862,Waterloo,2021-02-27,0.05,0.22,0.05,0.68,88218
443654,Mississauga,2021-04-24,0.25,0.39,0.33,0.03,36027
832084,Kitchener,2020-11-20,0.13,0.07,0.32,0.48,86215
132498,London,2021-11-26,0.09,0.32,0.39,0.2,33522
179430,Guelph,2021-11-14,0.31,0.02,0.52,0.15,91796
898356,London,2020-03-24,0.08,0.22,0.43,0.27,69914
696417,Toronto,2021-04-28,0.2,0.13,0.49,0.18,110801
986683,Brampton,2020-11-23,0.03,0.06,0.51,0.4,49374
355816,Waterloo,2022-07-16,0.31,0.23,0.15,0.31,88607
897102,Kitchener,2020-02-28,0.05,0.31,0.21,0.43,63168
631855,Guelph,2022-05-29,0.03,0.35,0.03,0.59,51833
955954,Brampton,2022-06-21,0.11,0.32,0.49,0.08,115343
811796,Oakville,2021-03-04,0.05,0.25,0.22,0.48,32127
427273,Guelph,2020-06-01,0.3,0.24,0.46,0,109171
490420,Hamilton,2021-02-09,0.22,0.02,0.03,0.73,84574
777141,Waterloo,2020-02-16,0.15,0.39,0.37,0.09,42514
877238,Mississauga,2020-05-21,0.27,0.09,0.07,0.57,75092
327460,Stratford,2021-05-12,0.16,0.17,0.54,0.13,51182
112050,London,2021-07-05,0.22,0.14,0.28,0.36,80269
598661,Kitchener,2020-08-11,0.33,0.07,0.42,0.18,85287
49940,London,2022-09-11,0.01,0.29,0.38,0.32,51668
792882,Kitchener,2021-09-30,0.36,0.36,0.21,0.07,85268
968248,Guelph,2022-06-17,0.36,0.19,0.08,0.37,80357
105340,Mississauga,2022-08-24,0.04,0.35,0.17,0.44,40381
864411,Oakville,2022-08-21,0.32,0.13,0.02,0.53,88971
172786,Oakville,2022-09-17,0.36,0.23,0.14,0.27,40789
823062,Mississauga,2022-07-27,0.02,0.25,0.38,0.35,89481
297840,Mississauga,2022-06-21,0.38,0.09,0.24,0.29,77152
855199,Guelph,2021-01-30,0.24,0.36,0.3,0.1,91414
390509,Toronto,2020-01-15,0.35,0.22,0.01,0.42,70032
414924,Brampton,2021-01-28,0.37,0.07,0.4,0.16,44233
651305,Toronto,2020-07-06,0.04,0.34,0.42,0.2,69797
376003,Oakville,2021-12-29,0.07,0.31,0.27,0.35,35463
711650,Brampton,2021-07-10,0.39,0.28,0.09,0.24,95676
924864,Oakville,2022-02-28,0.27,0.29,0.13,0.31,107761
31125,Waterloo,2022-01-30,0.15,0.28,0.53,0.04,92320
395416,Kitchener,2020-06-14,0.3,0.27,0.17,0.26,69783
984591,Stratford,2020-07-03,0.19,0.07,0.18,0.56,60829
489363,Brampton,2022-07-19,0.01,0.37,0.4,0.22,53673
940392,Waterloo,2020-03-17,0.3,0.36,0.02,0.32,68612
615166,Oakville,2022-08-27,0.1,0.32,0.18,0.4,107502
158673,Mississauga,2021-03-13,0.37,0.12,0.49,0.02,57410
12589,Toronto,2022-06-10,0.18,0.29,0.35,0.18,46189
420425,Brampton,2022-05-18,0.21,0.08,0.42,0.29,80998
565218,Oakville,2021-03-21,0.37,0.06,0.17,0.4,31843
823097,London,2022-04-09,0.19,0.31,0.13,0.37,38709
470605,Mississauga,2021-10-15,0.25,0.16,0.27,0.32,101763
386201,Toronto,2020-06-14,0.25,0.2,0.29,0.26,93792
996,London,2022-04-19,0.16,0.05,0.09,0.7,33229
252595,London,2020-08-01,0.18,0.06,0.52,0.24,72509
773946,Brampton,2020-04-14,0.18,0.25,0.05,0.52,37344
96941,Toronto,2020-04-18,0.37,0.22,0.25,0.16,72760
191539,Brampton,2022-05-23,0.13,0.05,0.48,0.34,96025
307847,Guelph,2020-08-13,0.39,0.26,0.23,0.12,43869
551555,Stratford,2022-08-26,0.37,0.24,0.26,0.13,58333
620443,Guelph,2022-07-14,0.03,0.05,0.06,0.86,67749
431722,Waterloo,2021-06-07,0.19,0.14,0.48,0.19,89052
558373,Hamilton,2020-11-02,0.34,0.14,0.07,0.45,110182
26699,Waterloo,2022-08-24,0.39,0.1,0.47,0.04,59238
148524,Stratford,2022-03-08,0.12,0.38,0.13,0.37,60796
297613,Stratford,2022-06-04,0.24,0.28,0.34,0.14,118922
514728,Guelph,2022-07-28,0.14,0.14,0.43,0.29,57373
988568,Brampton,2021-04-22,0.37,0.01,0.34,0.28,116301
830480,Waterloo,2021-06-28,0.06,0.27,0,0.67,87926
611637,Guelph,2021-02-26,0.12,0.2,0.33,0.35,34650
462301,Stratford,2021-11-05,0.08,0.4,0.21,0.31,81593
370995,Oakville,2021-12-22,0.05,0.26,0.38,0.31,111970
824494,London,2022-06-26,0.21,0.38,0.24,0.17,87641
803749,Waterloo,2021-08-14,0.31,0.08,0.13,0.48,118213
591606,Kitchener,2022-01-28,0.22,0.09,0.49,0.2,75364
417388,Brampton,2020-09-24,0.03,0.14,0.07,0.76,58747
838662,London,2020-09-20,0.01,0.16,0.4,0.43,69259
424467,Mississauga,2022-02-14,0.04,0.34,0.36,0.26,108027
7811,Toronto,2021-05-04,0.24,0.12,0.15,0.49,50390
69994,Brampton,2022-05-27,0.01,0.26,0.09,0.64,93184
164061,Stratford,2020-05-05,0.21,0.15,0.17,0.47,55988
780950,Guelph,2020-10-30,0.14,0.29,0.51,0.06,118574
325058,Toronto,2022-09-24,0.21,0.36,0.15,0.28,52666
253431,Waterloo,2020-08-29,0.01,0.33,0.16,0.5,41229
18250,Guelph,2020-09-17,0.37,0.14,0.06,0.43,119642
412388,Oakville,2022-04-22,0.19,0.23,0.57,0.01,44162
501836,Hamilton,2020-09-12,0.1,0.01,0.25,0.64,69583
951610,Guelph,2020-03-20,0.23,0.06,0.59,0.12,73377
834046,Waterloo,2022-08-28,0.17,0.09,0.58,0.16,109088
914603,Brampton,2021-12-11,0.13,0.06,0.32,0.49,70458
562698,Mississauga,2021-10-23,0.37,0.2,0.31,0.12,63794
827164,Brampton,2020-05-23,0.17,0.01,0.41,0.41,103171
328601,Mississauga,2021-03-19,0.32,0.36,0.2,0.12,117078
784348,London,2022-09-23,0.19,0.23,0.48,0.1,77246
608086,Waterloo,2021-06-11,0.11,0.31,0.35,0.23,107163
508475,Kitchener,2022-07-20,0.24,0.06,0.44,0.26,30233
547891,Stratford,2021-01-26,0.2,0.23,0.04,0.53,103456
530496,Mississauga,2021-11-15,0.18,0.23,0.03,0.56,33947
211159,Toronto,2021-10-20,0.08,0.05,0.53,0.34,61647
324856,Hamilton,2022-04-21,0.06,0.21,0.06,0.67,81793
957040,Stratford,2020-06-08,0.37,0.35,0.2,0.08,32640
465873,Guelph,2021-12-18,0.24,0.33,0.4,0.03,105137
305948,Oakville,2020-03-06,0.03,0.39,0.33,0.25,36275
964945,Hamilton,2022-09-15,0.38,0.35,0,0.27,74769
983872,London,2022-09-15,0.07,0.32,0.04,0.57,40651
520998,Toronto,2020-08-25,0.2,0.07,0.33,0.4,83768
354827,London,2022-07-15,0.13,0.11,0.26,0.5,101688
60456,Waterloo,2021-12-31,0.19,0.33,0.15,0.33,50043
717123,Kitchener,2022-08-25,0.09,0.1,0.08,0.73,100942
243661,Kitchener,2022-06-07,0.39,0.19,0.17,0.25,38096
674837,Brampton,2020-09-12,0.1,0.22,0.17,0.51,116994
317184,Stratford,2022-01-05,0.19,0.32,0.26,0.23,109385
602827,London,2021-09-05,0.18,0.21,0.38,0.23,65483
714791,Hamilton,2021-11-14,0.26,0.13,0.38,0.23,40651
26526,Waterloo,2020-04-06,0.39,0.32,0.09,0.2,108777
629639,Guelph,2022-05-18,0.25,0.19,0.16,0.4,88217
33044,Waterloo,2021-12-26,0.22,0.38,0.04,0.36,51080
468160,Hamilton,2020-11-16,0.34,0.34,0.24,0.08,61844
994230,London,2022-01-08,0.05,0.11,0.07,0.77,60151
877752,Oakville,2020-10-17,0.11,0.36,0.28,0.25,93248
404374,Kitchener,2020-02-22,0.32,0.24,0.11,0.33,56564
713563,Mississauga,2021-10-07,0.25,0.03,0.33,0.39,78186
70439,London,2022-02-14,0.24,0.17,0.46,0.13,92034
491683,Guelph,2020-07-01,0.28,0.11,0.59,0.02,98245
260977,Waterloo,2020-03-19,0.33,0.2,0.15,0.32,49434
624628,Guelph,2021-10-19,0.1,0.21,0.4,0.29,114700
245100,Kitchener,2020-05-21,0.2,0.4,0.25,0.15,42943
835869,Brampton,2020-08-07,0.01,0.07,0.03,0.89,68939
595983,Guelph,2022-05-10,0.11,0.36,0.04,0.49,59365
201578,Brampton,2020-01-19,0.29,0.29,0.19,0.23,105698
303200,London,2022-02-22,0.19,0.1,0.22,0.49,60571
659154,Stratford,2021-10-13,0.12,0.12,0.03,0.73,32196
150220,Brampton,2020-12-05,0.08,0.35,0.31,0.26,100988
295657,Toronto,2020-07-26,0.31,0.26,0.03,0.4,60072
320684,Oakville,2022-03-21,0.23,0.25,0.28,0.24,50806
187249,Hamilton,2020-11-28,0.4,0.3,0.25,0.05,58235
716969,Brampton,2020-12-13,0.07,0.38,0.41,0.14,33664
605801,London,2020-02-05,0.03,0.24,0.42,0.31,76156
739334,Brampton,2021-04-16,0.35,0.03,0.04,0.58,34995
52150,Brampton,2021-04-05,0.35,0.38,0.18,0.09,72500
415690,Kitchener,2020-01-18,0.11,0.3,0.24,0.35,59537
447752,Hamilton,2022-06-06,0.11,0.01,0.57,0.31,98981
739853,Hamilton,2022-01-17,0.07,0.23,0.41,0.29,102614
78214,Waterloo,2020-12-22,0.38,0.09,0.34,0.19,97883
965032,Kitchener,2022-06-15,0.07,0.02,0.53,0.38,37728
578977,Toronto,2021-04-06,0.22,0.28,0.19,0.31,48274
62425,Hamilton,2020-06-24,0.12,0.32,0.53,0.03,79800
532675,Stratford,2021-07-05,0.28,0.02,0.53,0.17,73241
385810,Hamilton,2021-05-05,0.2,0.34,0.22,0.24,56615
330616,Mississauga,2021-10-27,0.4,0.18,0.04,0.38,53897
325321,Kitchener,2022-02-17,0.02,0.16,0.49,0.33,68951
931673,Hamilton,2022-07-26,0.01,0.37,0.26,0.36,35979
353509,Waterloo,2021-08-03,0.39,0.08,0.19,0.34,115755
91859,Oakville,2021-10-09,0.39,0.2,0.27,0.14,31495
677097,Toronto,2021-11-13,0.15,0.21,0.43,0.21,75448
340450,Waterloo,2020-09-03,0.33,0.09,0.05,0.53,65008
531357,Toronto,2020-04-19,0.27,0.25,0.32,0.16,60936
335144,Hamilton,2020-04-02,0.12,0.3,0.34,0.24,49600
829711,Stratford,2020-07-24,0.28,0.36,0.31,0.05,44623
735316,Toronto,2021-11-12,0.15,0.32,0.5,0.03,35553
778998,Hamilton,2022-04-02,0.21,0.08,0.45,0.26,41320
112171,Guelph,2020-07-17,0.04,0.03,0.29,0.64,100245
278930,Kitchener,2021-05-19,0.2,0.09,0.08,0.63,68298
468157,Brampton,2021-01-13,0.39,0.17,0.02,0.42,87982
651143,Kitchener,2021-05-12,0.17,0.33,0.28,0.22,65983
330773,Mississauga,2020-06-26,0.15,0.12,0.49,0.24,109912
575842,Brampton,2020-07-29,0.22,0.38,0.18,0.22,66277
135166,London,2022-07-07,0.2,0.16,0.59,0.05,49738
812640,Stratford,2020-11-18,0.38,0.06,0.3,0.26,74056
297778,Brampton,2021-12-13,0.23,0.35,0.37,0.05,88729
855038,Kitchener,2020-09-26,0.18,0.39,0.04,0.39,40433
375086,Brampton,2021-11-07,0.03,0.09,0.44,0.44,74556
862586,Mississauga,2020-05-19,0.2,0.1,0.19,0.51,112411
439179,Toronto,2020-03-08,0.33,0.37,0.2,0.1,98518
213004,Stratford,2022-04-10,0.19,0.38,0.05,0.38,47309
774909,Guelph,2020-05-25,0.34,0.38,0.02,0.26,57441
309239,Oakville,2022-09-19,0.16,0.38,0.31,0.15,105544
897540,Oakville,2020-01-23,0.06,0.02,0.49,0.43,47277
468607,Toronto,2022-01-02,0.08,0.29,0.31,0.32,68819
97648,Mississauga,2020-03-09,0.35,0.14,0.39,0.12,84092
85134,Hamilton,2020-12-23,0.15,0.24,0.3,0.31,76283
953259,Mississauga,2021-09-20,0.05,0.22,0.21,0.52,53390
310464,Oakville,2022-05-23,0.19,0.37,0.32,0.12,90974
317531,London,2021-04-29,0.16,0.31,0.29,0.24,89295
802676,Guelph,2020-05-22,0.28,0.35,0.25,0.12,60549
448057,Hamilton,2020-08-30,0.2,0.33,0.31,0.16,47376
303602,Oakville,2021-07-18,0.17,0.28,0.33,0.22,58841
22883,Hamilton,2022-06-15,0.39,0.38,0,0.23,76361
279045,Kitchener,2020-03-26,0.4,0.04,0.32,0.24,119582
197708,Guelph,2021-09-15,0.08,0.37,0.04,0.51,67605
569616,Kitchener,2020-10-01,0.29,0.28,0.24,0.19,81761
866855,Stratford,2021-08-24,0.02,0.06,0.28,0.64,55827
404834,Kitchener,2020-06-27,0.36,0.04,0.51,0.09,92907
378256,London,2020-09-21,0.08,0.24,0.58,0.1,93364
234217,Toronto,2022-05-14,0.16,0.17,0.06,0.61,59393
940545,Kitchener,2022-03-08,0.17,0.1,0.14,0.59,80115
315056,Brampton,2021-09-16,0.29,0.08,0.05,0.58,103706
182681,Toronto,2021-09-20,0.13,0.01,0.52,0.34,32802
67984,London,2020-11-02,0.04,0.38,0.52,0.06,84277
555214,Waterloo,2021-07-03,0.04,0.18,0.55,0.23,52221
435319,London,2021-06-29,0.12,0.14,0.04,0.7,97099
712132,Waterloo,2020-04-12,0.01,0.04,0.41,0.54,61270
142340,Oakville,2021-08-04,0.19,0.18,0.28,0.35,84014
802302,Mississauga,2022-07-04,0.21,0.01,0.24,0.54,64907
952468,Waterloo,2021-06-08,0.31,0.12,0.21,0.36,119036
977442,Kitchener,2022-05-20,0.08,0.19,0.03,0.7,116408
285910,London,2020-05-02,0.26,0.12,0.47,0.15,113542
466405,Waterloo,2020-12-15,0.18,0.23,0.22,0.37,103364
741985,Kitchener,2021-10-03,0.14,0.37,0.33,0.16,49854
97805,Toronto,2021-06-10,0.4,0.23,0.28,0.09,80436
323416,Toronto,2020-05-30,0.28,0.09,0.04,0.59,74981
998335,Hamilton,2021-11-13,0.22,0.24,0.17,0.37,45314
896755,Toronto,2020-01-07,0,0.25,0.05,0.7,95491
963213,Hamilton,2022-01-05,0.12,0.06,0.27,0.55,90587
586380,London,2022-05-20,0.27,0.12,0.11,0.5,112125
270807,Hamilton,2020-03-05,0.06,0.31,0.07,0.56,30984
795886,Brampton,2021-10-24,0.36,0,0.29,0.35,86558
287592,Hamilton,2021-11-18,0.11,0.2,0.39,0.3,105721
133949,Guelph,2021-05-27,0.33,0.04,0.34,0.29,79033
582051,Hamilton,2021-02-21,0.39,0.23,0.32,0.06,54507
449994,Stratford,2020-07-27,0.38,0.23,0.29,0.1,69369
727706,Waterloo,2022-06-23,0.27,0.32,0.34,0.07,37310
710513,Oakville,2020-05-14,0.23,0.02,0.18,0.57,81837
51670,Toronto,2020-08-08,0.36,0.26,0.24,0.14,61549
203165,Kitchener,2022-04-21,0.11,0.08,0.12,0.69,38413
45473,Kitchener,2021-11-29,0.2,0.06,0.02,0.72,78167
827418,Brampton,2021-12-12,0.19,0.25,0.04,0.52,41682
751232,Stratford,2021-01-05,0.01,0.32,0.34,0.33,32799
809236,Brampton,2021-11-14,0.32,0.33,0.14,0.21,51866
98665,London,2022-08-21,0.23,0.34,0.07,0.36,71331
723477,Toronto,2021-05-09,0.23,0.24,0.45,0.08,70295
726272,Toronto,2021-06-12,0.24,0.14,0.16,0.46,46085
229258,Toronto,2020-10-08,0.16,0.13,0.45,0.26,117743
586341,Toronto,2022-06-02,0.23,0.19,0.39,0.19,59661
568589,Hamilton,2022-01-07,0.26,0.39,0.13,0.22,85053
461671,Kitchener,2022-09-11,0.35,0.08,0.15,0.42,73703
705485,Mississauga,2020-04-06,0.31,0.26,0.2,0.23,35540
238610,Toronto,2022-03-20,0.2,0.03,0.54,0.23,66721
664697,Mississauga,2020-10-13,0.01,0.27,0.54,0.18,106537
659417,Stratford,2020-08-08,0.36,0.23,0.15,0.26,75073
54040,London,2021-03-07,0.32,0.03,0.41,0.24,108822
457582,Guelph,2022-06-01,0.36,0.29,0.09,0.26,98651
810507,Brampton,2022-09-10,0.17,0.38,0.04,0.41,105164
732085,Stratford,2022-03-31,0.32,0.17,0.18,0.33,98475
554974,Oakville,2021-05-12,0.07,0.39,0.33,0.21,90914
428267,Waterloo,2020-09-26,0.14,0.17,0.09,0.6,54319
151881,London,2020-08-17,0.03,0.25,0.33,0.39,41169
365475,Toronto,2021-01-23,0.05,0.33,0.1,0.52,89764
746100,Hamilton,2021-01-25,0.16,0.39,0.04,0.41,50176
350417,London,2020-05-30,0.06,0.24,0.46,0.24,74546
953941,Stratford,2020-03-09,0.13,0.32,0.47,0.08,58302
351642,Guelph,2021-05-29,0.21,0.31,0.1,0.38,102872
575032,Hamilton,2022-08-21,0.37,0.38,0.16,0.09,66764
649359,Brampton,2020-01-24,0.39,0.21,0.07,0.33,60739
23086,Oakville,2022-01-18,0.09,0.29,0.02,0.6,43525
920673,London,2022-04-30,0.37,0.1,0.26,0.27,91649
896362,Oakville,2022-05-05,0.11,0.3,0.04,0.55,36587
780204,Kitchener,2020-11-17,0.08,0.03,0.1,0.79,33416
666933,Mississauga,2022-05-21,0,0,0.45,0.55,31192
626043,Oakville,2020-02-02,0.06,0.3,0.46,0.18,71039
260046,Kitchener,2021-11-08,0.26,0.38,0.25,0.11,55618
326227,Mississauga,2021-11-05,0.21,0.03,0.58,0.18,92993
900981,Waterloo,2020-12-09,0.18,0.31,0.36,0.15,79237
522771,Hamilton,2022-07-19,0.3,0.37,0.29,0.04,112064
800862,Stratford,2020-10-30,0.25,0.39,0.1,0.26,57463
433276,Mississauga,2020-05-23,0.16,0.02,0.59,0.23,74394
544812,Kitchener,2020-03-08,0.03,0.11,0.47,0.39,43546
999290,Guelph,2020-07-11,0.05,0.37,0.57,0.01,37358
152990,Stratford,2022-01-22,0.02,0.12,0.27,0.59,56115
810809,Brampton,2022-02-23,0.02,0.01,0.39,0.58,59900
990389,London,2022-06-28,0,0.01,0.31,0.68,71880
138845,Stratford,2022-01-21,0.12,0.35,0.46,0.07,86290
141922,Mississauga,2020-03-07,0.22,0.38,0.1,0.3,42711
595163,Stratford,2022-06-29,0.36,0.28,0,0.36,31227
88896,Hamilton,2022-03-16,0.33,0.01,0.57,0.09,71055
483256,Hamilton,2020-11-12,0.37,0.23,0.03,0.37,93923
127751,Mississauga,2022-02-26,0.12,0.04,0.06,0.78,101377
604385,Guelph,2021-06-08,0.04,0.35,0.29,0.32,56614
809181,Oakville,2021-05-23,0.13,0,0.58,0.29,33984
778228,Guelph,2020-02-24,0.29,0.03,0.13,0.55,101182
490461,Stratford,2021-04-01,0.01,0.24,0.32,0.43,36859
839733,Mississauga,2021-01-06,0.16,0.01,0.19,0.64,81337
507418,London,2022-03-21,0.12,0.25,0.35,0.28,65546
15038,Oakville,2022-03-09,0.25,0.31,0.34,0.1,36868
33794,Oakville,2020-05-17,0.32,0.39,0.11,0.18,61278
853575,Brampton,2021-07-24,0.1,0.37,0.01,0.52,91007
91853,Stratford,2021-03-12,0.06,0,0.44,0.5,63311
293666,Mississauga,2021-03-04,0.12,0.02,0.45,0.41,74663
939400,Toronto,2021-06-16,0.05,0.03,0.29,0.63,77515
316988,Stratford,2020-05-21,0,0.08,0.31,0.61,55072
503342,Toronto,2020-07-27,0.23,0.09,0.26,0.42,107350
782225,Toronto,2021-04-20,0.16,0.21,0.4,0.23,81617
191126,Toronto,2021-05-31,0.25,0.37,0.07,0.31,38633
588961,Waterloo,2020-02-03,0.19,0.17,0.17,0.47,45281
88233,London,2021-09-22,0.37,0.2,0.38,0.05,88764
756718,Toronto,2020-01-26,0.02,0.33,0.47,0.18,57624
392846,Kitchener,2021-06-18,0.25,0.24,0.5,0.01,98696
289797,Stratford,2021-07-31,0.29,0.29,0.18,0.24,82507
679775,London,2022-01-23,0.39,0.27,0.28,0.06,66577
940309,Mississauga,2020-03-08,0.06,0.01,0.12,0.81,55377
948315,Guelph,2021-06-29,0.36,0.2,0.26,0.18,35313
930466,Guelph,2021-09-18,0.25,0.37,0.26,0.12,105410
997195,Hamilton,2021-07-21,0.18,0.14,0.2,0.48,41169
129730,Guelph,2021-09-10,0.1,0.29,0.16,0.45,88996
216632,Mississauga,2021-04-16,0.39,0.39,0.17,0.05,62394
694421,Toronto,2022-07-15,0.1,0.04,0.28,0.58,55166
530389,Waterloo,2020-03-16,0.24,0.24,0.12,0.4,79365
422431,Waterloo,2021-10-22,0.07,0.28,0.11,0.54,35866
838148,Mississauga,2020-12-25,0.22,0.31,0.37,0.1,33763
679860,Brampton,2021-08-13,0,0.26,0.15,0.59,67012
16104,Brampton,2020-05-03,0.24,0.35,0.06,0.35,41038
499529,Hamilton,2021-09-08,0.09,0.23,0.32,0.36,48575
633601,Kitchener,2021-05-24,0.29,0.36,0.02,0.33,91578
90732,Kitchener,2022-03-18,0.08,0.13,0.47,0.32,44539
209945,Kitchener,2022-05-27,0.18,0.23,0.17,0.42,74869
263886,Oakville,2022-04-11,0.29,0.17,0.24,0.3,74552
464352,Hamilton,2022-07-06,0,0.06,0.5,0.44,94338
869836,Hamilton,2020-04-03,0.28,0.03,0.41,0.28,43220
82892,Waterloo,2021-03-19,0.24,0.05,0.28,0.43,61465
634128,Guelph,2020-07-14,0.16,0.19,0.01,0.64,75405
628817,Hamilton,2020-03-30,0.05,0.34,0.05,0.56,114097
108403,Oakville,2020-07-21,0.28,0.05,0.06,0.61,119398
352448,Hamilton,2021-05-18,0.36,0.1,0.49,0.05,108305
608779,London,2020-08-09,0.19,0.37,0.06,0.38,46093
643958,Brampton,2021-07-12,0.18,0.05,0.51,0.26,83498
